stop_id,stop_name,stop_lat,stop_lon
12967,South Gulph Rd & DeKalb Pk - FS,40.084321,-75.387585
12968,South Gulph Rd & Executive Tr,40.078883,-75.366895
12970,South Gulph Rd & Henderson Rd,40.075888,-75.353888
12972,South Gulph Rd & Lewis Rd,40.077037,-75.360892
12973,South Gulph Rd & Long Rd,40.082398,-75.380461
22376,Welsh Rd & Nester St ,40.076625,-75.036004
22378,Welsh Rd & Old Bustleton Av ,40.082396,-75.037676
22380,Bustleton Av & Scotchbrook Dr ,40.082601,-75.040562
22382,Welsh Rd & Grant Av ,40.087146,-75.041093
22384,Grant Av & Northeast Av ,40.088413,-75.043914
22386,Allegheny Av & 35th St,40.0058,-75.186646
22388,Alburger Av & Verree Rd ,40.094716,-75.050471
22390,Alburger Av & Darlington Rd ,40.097992,-75.059565
22392,Darlington Rd & Strafford Dr ,40.102556,-75.054536
22395,Welsh Rd & Pine Rd - FS,40.107623,-75.053667
22397,Hunting Park Av & Westmoreland St,40.007017,-75.174516
22399,Moreland Rd & Heritage Rd  ,40.11179,-75.068382
22401,Hunting Park Av & 24th St,40.009205,-75.168101
22296,Parkside Av & 49th St,39.992195,-75.219398
22298,41st St & Girard Av,39.973716,-75.206434
22301,Westminster Av & 41st St,39.970137,-75.206103
21524,34th St & Race St,39.958828,-75.190939
21525,34th St & Lancaster Av,39.957364,-75.19125
21526,Market St & 33rd St,39.955567,-75.189603
21527,Market St & 32nd St,39.955404,-75.188411
23023,Global Rd & Red Lion Rd ,40.108183,-75.041168
12218,Richmond St & Somerset St,39.978186,-75.110673
23026,Haldeman Av & Sanford St  ,40.098431,-75.014313
23028,Red Lion Rd & Roosevelt  FS,40.09439,-75.01494
23030,Red Lion Rd & Norcom Rd ,40.090491,-75.009993
23032,Caroline Rd & Charter Rd - FS,40.097038,-75.004657
23034,Caroline Rd & Charter Rd ,40.096647,-75.005432
23036,Red Lion Rd & Norcom Rd - FS,40.091105,-75.010764
23038,Red Lion Rd & Alexandria La ,40.097633,-75.018625
23040,Bustleton Av & Levick St - FS,40.036107,-75.069981
23042,Bustleton Av & Longshore Av,40.041509,-75.064373
22958,Verree Rd  & Alburger Av ,40.094877,-75.050565
22959,Verree Rd & Chesworth Rd ,40.104227,-75.034705
22962,Verree Rd & Morefield Rd ,40.101868,-75.039641
22964,Verree Rd & Pine Hill Rd - MBFS,40.099483,-75.044671
22966,Verree Rd & Pecan Dr  ,40.097129,-75.048257
12346,Ridge Av & Wigard Av ,40.048565,-75.235373
22969,Verree Rd & Bloomfield Av ,40.089666,-75.056993
22971,Verree Rd & Bloomfield Av - MBFS,40.085545,-75.060931
22973,Verree Rd & Kendrick St ,40.07885,-75.069873
22975,Verree Rd & Solly Av ,40.075389,-75.073522
22977,Verree Rd & Loney St ,40.071766,-75.077183
22979,Verree Rd & Hartel Av ,40.069328,-75.079679
22980,Verree Rd & Ferndale St ,40.068117,-75.080951
30196,33rd St & Chestnut St,39.953812,-75.189768
22982,Verree Rd & Oxford Av ,40.065563,-75.083483
22108,Marshall Rd & Church Rd,39.956766,-75.250195
22109,Spruce St & Cobbs Creek - FS,39.957227,-75.247667
22110,Spruce St & 61st St,39.956802,-75.244018
15265,Concord Rd & McDonald Blvd,39.852724,-75.40205
15267,3rd St & Highland Av,39.831829,-75.391035
15268,3rd St & Highland Av,39.831766,-75.390882
15270,Bristol Pk & Cedar Av,40.093809,-74.908983
15271,Lansdowne Av & 60th St,39.975833,-75.240354
15273,Weccacoe Av & Wolf St-Columb Com-NO,39.917111,-75.142944
15274,CC Government Services Center,39.960138,-75.584276
15280,10TH & CHESTNUT,39.949932,-75.157172
15281,10TH & WALNUT,39.948397,-75.15739
15283,24th St & McKean St - FS,39.92751,-75.186073
15285,Central Mont Med Ctr,40.251919,-75.273087
15286,Central Mont Med Ctr,40.251732,-75.273218
15287,North Wales Rd & Horsham Rd,40.245134,-75.239768
15289,Main & Walnut,40.359166,-75.309858
15291,Bucks Co Comm Coll,40.382375,-75.275936
15293,McKean & Norristown Rds,40.187776,-75.217649
15294,Gwynedd Crossing SC,40.209265,-75.22568
15296,McKean & Norristown Rds,40.183899,-75.221618
1933,Gulph Mills Stn,40.070891,-75.342242
22780,Torresdale Av & Megargee St,40.044972,-75.007776
22781,Torresdale Av & Tolbut St,40.047105,-75.004737
22782,Torresdale Av & Linden Av,40.049996,-75.000164
22783,Linden Av & Ditman St - MBNS,40.051247,-75.000668
22784,Linden Av & Jackson St,40.052549,-75.002126
22785,Linden Av & Cottage St,40.053677,-75.003348
22786,Linden Av & Ditman St,40.051558,-75.001236
22788,Linden Av & Jackson St,40.052666,-75.002398
22790,Torresdale Av & Tolbut St - FS,40.047104,-75.005042
22792,Torresdale Av & Strahle St,40.042789,-75.01123
22794,Ashburner St & Torresdale Av - FS,40.040187,-75.015253
14964,Swedesford Rd & South Warner Rd,40.081951,-75.403321
14965,North Warner Rd & North Gulph Rd,40.085146,-75.400812
14966,Mall Blvd & Pulaski Rd,40.086706,-75.396362
14967,DeKalb Pk & Allendale Rd,40.088148,-75.381892
14976,South Gulph & Weadley Rds,40.076989,-75.358643
14978,Mall Blvd & Wills Blvd,40.09023,-75.389274
14979,Allendale Rd & 3rd St,40.101487,-75.398166
14982,1st Av & Tyco Bldg,40.097244,-75.397429
14992,Ridge Pk & Cathedral Rd,40.063933,-75.239861
15016,Allegheny Av & 19th St,40.002499,-75.16099
15011,Allegheny Av & 25th St,40.003743,-75.170723
15014,Allegheny Av & 21st St,40.002926,-75.164451
15025,Allegheny Av & 3rd St,39.999102,-75.134521
15026,Allegheny Av & 2nd St,39.998947,-75.133317
15030,Allegheny Av & C St,39.997665,-75.123361
15031,Allegheny Av & D St,39.997437,-75.121424
14917,20th St & Wood St,39.959824,-75.17166
14919,19th St & Cecil B Moore Av,39.979581,-75.165801
14920,20th St & Spring Garden St,39.963447,-75.170868
14921,20th St & Wallace St,39.966176,-75.170256
14924,21st St & Dauphin St,39.989223,-75.167243
14935,Arch St & 18th St,39.955242,-75.169445
14936,22nd St & Pennsylvania Av,39.963097,-75.174555
23434,Mountain Av & Prospect Av,40.064051,-75.127074
23435,Mountain Av & Union Av,40.065962,-75.12735
23436,Union Av & Montgomery Av,40.066163,-75.125883
23437,Montgomery Av & Ashbourne Rd,40.068244,-75.126181
23438,Montgomery Av & Gerard Av,40.070057,-75.126706
23439,Montgomery Av & High School Rd,40.071797,-75.12645
23440,High School Rd & Church Rd,40.072324,-75.123219
21528,Market St & 31st St,39.954943,-75.184964
21529,Market St & Schuylkill Av,39.95449,-75.181494
21530,Old York Rd & 66th Av ,40.053803,-75.141793
13828,Township Line Rd & State Rd,39.946378,-75.325569
21534,11th St & Nedro Av - FS,40.041474,-75.139306
21535,15th St & Market St FS ,39.952342,-75.165394
21537,33rd St & Arch St,39.95744,-75.188971
18350,Marshall St & Astor St,40.119602,-75.348444
29607,Mall Blvd & Ballys,40.090793,-75.390681
21546,31st St & Haverford Av,39.964274,-75.187531
21548,Mantua Av & 33rd St,39.966431,-75.190429
21551,Mantua Av & 37th St,39.968424,-75.196777
21553,Mantua Av & 39th St,39.96882,-75.200682
29614,Lincoln Hwy & Sunset Av ,40.162574,-74.906445
29615,Lincoln Hwy & Honey Locust Rd ,40.171238,-74.891762
29620,Oxford Valley Rd & Devon Rd ,40.176373,-74.86224
21560,41st St & Ogden St,39.969047,-75.205811
21562,41st St & Mantua Av,39.970672,-75.205936
21566,Parkside Av & 42nd St,39.976229,-75.209262
21469,Haverford Av & 46th St,39.962669,-75.212835
21471,Haverford Av & 49th St,39.963178,-75.217876
13987,VICTORY & DRIVEWAY UPPER DARBY,39.966056,-75.262243
21474,Haverford Av & 53rd St,39.965529,-75.22596
21476,Haverford Av & 56th St,39.967303,-75.231203
21478,Haverford Av & 58th St,39.968403,-75.234941
21480,Haverford Av & 61st St,39.970872,-75.240722
21482,Haverford Av & 64th St,39.972112,-75.246707
20919,Elmwood Av & Island Av,39.913269,-75.243316
27464,Old York Rd & Adams Av,40.112966,-75.12251
29621,Oxford Vally Rd & Fairless SC,40.171212,-74.852369
2713,17th St & Shunk St ,39.918841,-75.175844
2715,17th St & South St ,39.944275,-75.170312
2729,17th St & Westmoreland St ,40.00383,-75.157427
2741,19TH ST& BIGLER ST  MBNS,39.915289,-75.179871
2742,19th St & Brown St,39.968934,-75.16825
2807,20th St & Fairmount Av,39.967113,-75.170052
2663,17th St & Carpenter St ,39.939764,-75.171412
2667,17th St & Christian St ,39.940626,-75.171222
2669,17Th St & Clearfield St,40.000501,-75.158019
2670,17th St & Cumberland St ,39.991618,-75.160132
2671,17th St & Dauphin St ,39.988566,-75.16071
23909,Keswick Rd & Rayland Dr,40.077466,-74.985652
23910,Keswick Rd & Red Lion Rd,40.075928,-74.987519
23911,Morrell Av & Albermarle Ln,40.076225,-74.990652
23912,Morrell Av & Keswick Rd,40.07673,-74.992187
11127,Ogontz Av & Church Ln,40.046586,-75.151067
11128,Ogontz Av & Godfrey Av,40.048723,-75.150909
23913,Morrell Av & Chesterfield Rd,40.077231,-74.995035
23914,Morrell Av & Westbourne Pl,40.077905,-74.996533
23916,Academy Rd & Grant Rd - MBNS,40.070367,-75.005427
23918,Academy Rd & Holyoke Rd,40.067495,-75.008897
23920,Convent Av & Andover Rd,40.062539,-75.010772
23922,Convent Av & Exeter Rd,40.062147,-75.013482
23924,Convent Av & Willits Rd,40.060011,-75.01832
23926,Willits Rd & Ashton Rd,40.062959,-75.021851
23813,Whitaker Av & Napfle Av ,40.062327,-75.072215
23815,Napfle Av & Algon Av ,40.06095,-75.068225
23818,Algon Av & Loney St ,40.064501,-75.06467
23820,Algon Av & Solly Av ,40.06807,-75.061234
23822,Algon Av & Strahle St  ,40.070571,-75.058618
22796,State Rd & Bleigh Av,40.027477,-75.02878
22798,Cottman Av & Torresdale Av,40.030023,-75.035055
22800,Cottman Av & Cottage St,40.033217,-75.037673
22802,Cottman Av & Erdrick St,40.035329,-75.039376
22804,Cottman Av & Hawthorne St,40.041356,-75.048885
22807,Cottman Av & Dungan Rd,40.058005,-75.077712
22809,Cottman Av & Shelbourne St,40.063843,-75.087713
22811,Central Av & Jefferson Av,40.064593,-75.091069
22813,Central Av & Franklin Av,40.063034,-75.092648
22815,Central Av & Laurel Av,40.061352,-75.094337
22817,Ashbourne Rd & Rowland Av - MBFS,40.06,-75.096923
22819,Ashbourne Rd & Oak Hill Dr,40.061837,-75.099421
22705,Torresdale Av & Beligh Av,40.031585,-75.032339
22707,Torresdale Av & Friendship St,40.028897,-75.037614
22709,Princeton Av & Edmund St,40.026809,-75.037649
22711,Princeton Av & State Rd ,40.02408,-75.035678
22713,State Rd & Unruh Av ,40.020274,-75.042827
22715,Milnor St & Levick St ,40.016261,-75.046867
22716,Tacony St & Robbins Av - FS,40.016483,-75.050747
22718,Tacony St & Van Kirk St ,40.012466,-75.058316
22720,Tacony St & Bridge St ,40.00865,-75.068784
22722,Bridge St & Tulip St - FS,40.011999,-75.069986
21935,Frankford Av & Oakmont St ,40.038868,-75.035195
21936,Frankford Av & Shelmire St ,40.038514,-75.036143
21937,Frankford Av & Bleigh Av ,40.037894,-75.037861
21938,Frankford Av & Aldine St ,40.037266,-75.039626
21939,Frankford Av & Tyson Av ,40.033771,-75.046679
992,Frankford Av & Wellington St ,40.036061,-75.042352
1007,Frankford Av & Knorr St ,40.032445,-75.050919
1106,Frankford Av & Magee Av ,40.03077,-75.054746
23442,Cadwalader Av & Waring Rd,40.074304,-75.122536
23444,Cadwalader Av & Marvin Rd,40.07818,-75.119763
23446,Cadwalader Av & Township Line Rd,40.081092,-75.117006
23448,Fox Chase Rd & Forrest Av  MBFS,40.087705,-75.103662
23450,Fox Chase Rd & Kirkwood St - FS,40.086596,-75.101968
23452,Fox Chase Rd & Cedar Rd,40.085614,-75.098624
23454,Cedar Rd & Montgomery Av,40.088658,-75.095392
23456,Huntingdon Pk & Montgomery Av,40.08852,-75.093854
23337,Holme Av & Revere St - MBFS,40.058318,-75.038553
23339,Holme Av & Stamford St - MBFS,40.056509,-75.0309
23341,Ashton Rd & Holme Cir - FS,40.056821,-75.028178
23344,Ashton Rd & Tolbut St - FS,40.060487,-75.024444
23346,Ashton Rd & Tremont St,40.062453,-75.022469
23348,Ashton Rd & Ryerson Rd - FS,40.064632,-75.020292
23350,Ashton Rd & Woodbrige Rd,40.066287,-75.018733
23352,Ashton Rd & Saxton Rd - MBFS,40.06965,-75.015378
23354,Grant Av & Ashton Rd - MBFS,40.071208,-75.011419
23356,Academy Rd & President St,40.075057,-75.001353
23358,Academy Rd & Avalon St - MBFS,40.077317,-74.999435
23361,Red Lion Rd & Drummond Rd - FS,40.081492,-74.998818
23363,Academy Rd & Newberry Rd,40.092063,-74.981788
23365,Academy Rd & Fairdale Rd,40.094871,-74.97822
23371,Street Rd & Knights Rd - FS,40.105319,-74.95071
22554,State Rd & Ashburner Tel Co - MBNS,40.035517,-75.013877
22555,State Rd & Ashburner St ,40.036926,-75.011394
22556,State Rd & Pennypack St ,40.040036,-75.004849
22557,State Rd & Arendell Av ,40.046912,-74.992712
22558,State Rd & Delaire Rd - FS,40.0486,-74.989967
20920,Island Av & 74th St - FS,39.911088,-75.242933
20921,Island Av & Tanager St,39.909123,-75.242301
20922,Island Av & 76th St,39.907365,-75.24181
20923,Island Av & Lindbergh Blvd,39.904329,-75.240815
20924,Island Av & Eastwick Av,39.901757,-75.239724
14784,69th St Terminal                ,39.962704,-75.258459
14788,Blair Mill Rd & Welsh Rd ,40.156977,-75.143178
20926,Island Av & Eastick Av,39.901345,-75.239241
20927,Island Av & Lindbergh Av,39.904248,-75.240555
14821,Church St & University Av      ,39.952452,-75.600037
20928,Island Av & 76th St,39.90732,-75.241586
14822,Edgmont Square Shop Ctr            ,39.97769,-75.438374
14824,West Chester Pk & Springfield Rd,39.98355,-75.373999
14826,Lancaster Av & Rittenhouse Pl,40.006921,-75.288998
20930,Island Av & Buist Av,39.911132,-75.24272
20933,Elmwood Av & 72nd St,39.915082,-75.240468
20935,Elmwood Av & 70th St,39.917122,-75.237535
20937,Elmwood Av & 68th St,39.919259,-75.234484
20939,Elmwood Av & 66th St,39.921236,-75.231587
20822,Chester Av & 60th St ,39.933843,-75.231316
20825,Kingsessing Av & 62nd St,39.930262,-75.233612
20827,65th St & Chester St ,39.928835,-75.238082
20829,65th St & Cobbs Creek Pkwy ,39.929383,-75.242578
20831,Chester Av & Church Ln,39.926645,-75.245867
20833,Chester Av & Duncan Av ,39.925689,-75.249022
20835,Chester Av & Alfred Av ,39.92394,-75.253957
20838,10th St & Mulberry Av ,39.923621,-75.257349
20840,10th St & Summit Av ,39.922571,-75.259582
23824,Algon Av & Krewstown Rd ,40.073008,-75.056051
23826,Krewstown Rd & Bloomfield Av ,40.082379,-75.049708
23828,Krewstown Rd & Grant Av ,40.088297,-75.044104
23830,Grant Av & Dungan Rd ,40.084406,-75.035595
23832,Grant Av & Clark St ,40.082682,-75.032316
23834,Grant Av & Roosevelt Blvd,40.080959,-75.029119
23837,Grant Av & Blue Grass Rd - MBFS,40.074279,-75.017114
23839,Willits Rd & Ashton Rd - FS,40.06287,-75.021946
23841,Willits Rd & Fairfield St - FS,40.058155,-75.015658
23843,Willitis Rd & Dean Plz ,40.05657,-75.011362
11297,Old York & Nedro Rd,40.042876,-75.144339
23846,Outlook St & Lansford St ,40.060192,-75.008089
23848,Outlook St & Aubrey Av ,40.062715,-75.004786
23850,Outlook St & Primrose Rd ,40.065089,-75.001874
264,Wissahickon Transptn Center     ,40.014889,-75.207287
265,30th and Allegheny              ,40.004767,-75.178601
285,19th and Market Sts             ,39.953327,-75.171507
286,30th and Market Sts             ,39.954788,-75.183335
287,36th St Trolley Portal,39.955362,-75.19428
288,40th and Lancaster              ,39.962936,-75.202346
298,40POEB,39.949301,-75.203157
179,58th St and Woodland Av         ,39.932246,-75.224544
81,Park Av & Olney Av,40.038912,-75.143698
82,Olney Transportation Center,40.039003,-75.144596
83,Olney Transportation Center ,40.03894,-75.144608
84,Ogontz Av & Chelten Av - FS,40.051922,-75.150132
85,Ogontz Av & 66th St,40.054305,-75.149657
87,OGONTZ & HAINES TERM            ,40.05856,-75.149213
88,OGONTZ AV&69TH AV,40.059811,-75.150001
91,29th St and Cecil B. Moore Blvd ,39.981756,-75.181848
1138,Frankford Av & Levick St ,40.028628,-75.057772
1158,Frankford Av & Battersby St ,40.027132,-75.065097
1162,Frankford Av & Comly St - MBFS,40.026104,-75.07054
21942,Frankford Av & Cheltenham Av ,40.02546,-75.073274
21854,60th St & Larchwood St,39.953794,-75.242372
21856,60th St & Locust St,39.957694,-75.241511
21858,Frankford Av & Linden Av,40.054699,-75.004702
13528,Street Rd & Richleu Rd,40.121017,-74.961886
21859,Frankford Av & Arendell Av ,40.055899,-75.002899
21861,Frankford Av & Pearson Av ,40.057151,-75.001094
13534,Street Rd & Tillman Dr,40.118973,-74.960576
21864,60th St & Master St,39.97261,-75.239489
13407,State Rd & North State Rd,39.941217,-75.338859
21865,60th St & Media St,39.974274,-75.239814
21867,Frankford Av & Barry Av ,40.058378,-74.996876
21869,Frankford Av & Fitler St ,40.059346,-74.993109
21871,60th St & Haddington St,39.977181,-75.240339
21874,Frankford Av & Grant Av ,40.060398,-74.990111
21876,Frankford Av & Stevenson Av ,40.061481,-74.988413
21878,Frankford Av & Morrell Av ,40.063211,-74.985516
21880,Frankford Av & Lyman Dr ,40.064257,-74.983392
21882,Columbia Av & 63rd St,39.980715,-75.246402
21843,Frankford Av & Megargee St ,40.048168,-75.013019
21099,Girard Av & Marlborough St,39.969634,-75.131819
21100,Girard Av & Columbia Av,39.970095,-75.130483
21101,Girard Av & Palmer St,39.970786,-75.128472
21102,Girard Av & Montgomery Av,39.971256,-75.127123
21103,Girard Av & Berks St,39.971682,-75.125917
21104,Girard Av & Susquehanna Av,39.972027,-75.124887
21105,Girard Av & Richmond St,39.972969,-75.119763
22559,State Rd & Convent Ln,40.049666,-74.988196
22560,State Rd & Filter St ,40.051875,-74.984578
22562,Grant Av & Torresdale Av ,40.058212,-74.98783
22564,Morrell Av & Crown Av ,40.067612,-74.98828
22567,Morrell Av & Ashfield Ln ,40.073387,-74.987831
22569,Keswick Rd & Ashfield Ln,40.07511,-74.988471
22571,Red Lion Rd & Waldemire Rd,40.074303,-74.984773
21264,33rd St & Spruce St ,39.950448,-75.191675
22573,Spruce St & 36th St,39.950794,-75.195169
22575,Knights Rd & Ellicott Rd ,40.074454,-74.979709
22577,Knights Rd & Dorchester Rd - MBFS,40.078545,-74.977885
22579,Knights Rd & Patrician Dr ,40.081287,-74.976105
22581,Knights Rd & Fairdale Rd ,40.084375,-74.973542
22583,Knights Rd & Woodhaven Rd - FS,40.08785,-74.970587
22585,Franklin Mills & Design Center Dr,40.090877,-74.964911
22587,Academy Rd & Biscayne Dr - FS,40.092515,-74.96606
22589,Academy Rd & Nanton Dr,40.0948,-74.968435
22593,Byberry Rd & Dunks Ferry Rd,40.099136,-74.977992
22596,Roosevelt Blvd & Comly St,40.032602,-75.079032
22490,Roosevelt Blvd & Guilford St,40.046078,-75.052041
22461,Battersby St & MaGee Av - FS,40.03306,-75.05951
22463,Battersby St & Levick St ,40.030764,-75.061685
22465,Devereaux Av & Brous Av ,40.029079,-75.065572
22467,Devereaux Av & Leonard St ,40.031824,-75.070369
12784,Roxborough Av & Manayunk Av,40.027561,-75.216811
22470,Bustleton Av & Cheltenham Av,40.027251,-75.07557
21690,54th St & Oxford St,39.98161,-75.23025
21691,Jefferson St & Lindenwood St,39.980035,-75.227301
21692,52nd St & Lancaster Av - FS,39.97686,-75.226789
23188,Rockhill Rd & Overlook Blvd,40.140936,-74.963567
23189,Old Lincoln Hwy & Northbrook Dr,40.142528,-74.964457
23190,Old Lincoln Hwy & Northbrook - MBFS,40.143829,-74.961334
23191,Bristol Rd & Old Lincoln Hwy - FS,40.145102,-74.958022
23192,Bristol Rd & Old Lincoln Hwy - MBFS,40.146856,-74.959349
23193,Bristol Rd & Grove Av,40.148047,-74.960312
23194,Bristol Rd & Summit Av,40.14973,-74.961604
23196,Bristol Rd & Marshall Av,40.152824,-74.965716
23198,Bristol Rd & Chester Av,40.154423,-74.968489
23200,Brownsville Rd & Bristol Rd - FS,40.155691,-74.971051
23202,Brownsville Rd & Andrews Rd,40.153023,-74.973685
23204,Elmwood Av & 2nd St,40.152538,-74.977809
23206,Elmwood Av & Oak Rd - FS,40.15517,-74.982482
23208,Elmwood Av & Poplar St,40.157209,-74.986188
23211,Elmwood Av & Bridgetown Rd,40.159952,-74.989606
23096,Maple Av & Flowers Mill Rd,40.178717,-74.908294
23098,Maple Av & Wheeler Wy ,40.176679,-74.896878
23100,Bustleton Av & Bleigh Av,40.049684,-75.058135
23102,Bustleton Av & Faunce St,40.052239,-75.056088
23104,Bustleton Av & Hartel Av,40.054911,-75.054005
23106,Bustleton Av & Loney St,40.057915,-75.052676
23108,Bustleton Av & Stanwood St - FS,40.061473,-75.051676
23110,Bustleton Av & Hoffnagle St,40.064792,-75.051398
23112,Bustleton Av & Bergen St,40.069359,-75.05057
23114,Bustleton Av & Mower St,40.072181,-75.048118
23116,Bustleton Av & Benton St - FS,40.074371,-75.046261
23120,Old Bustleton Av & Welsh Rd,40.082369,-75.037807
92,29th St & Girard Av,39.974619,-75.183503
94,23rd St & Washington Av ,39.939737,-75.181568
29629,Newtown Rd & Newtown Bypass,40.216515,-74.931594
3,VENANGO AV&23RD ST,40.009731,-75.166139
4,Roosevelt Blvd & Broad St - FS,40.018096,-75.148852
8,Roosevelt Blvd & Cottman Av,40.04412,-75.054168
10,Roosevelt Blvd & Grant Av,40.081083,-75.028905
20,Roosevelt Blvd & Grant Av       ,40.081181,-75.028846
26,Roosevelt Blvd & Broad St       ,40.018003,-75.149218
27,VENANGO ST&23RD ST,40.009802,-75.166068
38,19th St & Moyamensing Av,39.914191,-75.179686
40,20th St & Johnston St ,39.916576,-75.181094
42,16th St & Washington Av ,39.938098,-75.169968
44,16th St & Market St,39.952675,-75.166892
46,Huntindon St & 16th St - FS,39.992792,-75.15832
55,33rd & Cecil B Moore Av Loop ,39.982512,-75.188481
57,Cecil B Moore Av & 20th St ,39.979772,-75.167537
1311,HENRY ROBERTS                   ,40.009519,-75.180393
1312,29TH ALLEGHENY                  ,40.004639,-75.176841
1314,BROADVINE                       ,39.957958,-75.162479
1316,CITY HALL                       ,39.952457,-75.165334
1327,HENRY ROBERTS                   ,40.009777,-75.179931
1338,START TRIPS                     ,40.068385,-75.148406
1339,Cheltenham and Andrews Avs      ,40.068385,-75.148406
1124,Willits Rd and Crispin St       ,40.054539,-75.00999
1134,Venango St & Aramingo Av FS ,39.993484,-75.097053
1525,BUSTLBRIDG                      ,40.02252,-75.078289
1537,30th St & Market St,39.955437,-75.183237
27467,Easton Rd & Fitzwatertown Rd - MBFS,40.157142,-75.122263
21107,Richmond St & Huntingdon St,39.975423,-75.115718
21109,Richmond St & Somerset St,39.977999,-75.110792
21111,Richmond St & Ann St,39.979758,-75.107477
21113,Richmind St & Clearfield St,39.98156,-75.103995
21116,Girard Av & Taylor St,39.972206,-75.177121
20983,Richmond St & Lehigh Av,39.976907,-75.113124
20985,Girard Av & Richmond St - FS,39.973095,-75.119768
20987,Girard Av & Montgomery Av,39.971434,-75.126922
20989,Girard Av & Columbia Av,39.970282,-75.130269
20992,Girard Av & Mascher St,39.969157,-75.137538
20994,Girard Av & 3rd St,39.969755,-75.141363
20996,Girard Av & 5th St,39.970209,-75.144822
20998,Girard Av & 7th St,39.970439,-75.147928
21000,Girard Av & 10th St,39.970565,-75.15238
21002,Girard Av & 12th St,39.970982,-75.155556
21004,Girard Av & 15th St,39.971655,-75.160975
21006,Girard Av & 17th St,39.972063,-75.164104
21008,Girard Av & Ridge Av,39.972332,-75.166191
21011,College Av & 21st St,39.972802,-75.171886
21013,College Av & 22nd St,39.972565,-75.173694
21015,College Av & Girard Av,39.973644,-75.177801
21017,Girard Av & 27th St,39.974167,-75.180244
21020,Girard Av & 30th St,39.974756,-75.184944
21022,Girard Av & 33rd St,39.975163,-75.188037
21024,Girard Av & 38th St - FS,39.974721,-75.199414
21026,Girard Av & 41st St,39.97393,-75.206386
1909,Penfield Stn                      ,39.980863,-75.284217
1936,Bridgeport Stn                   ,40.10499,-75.348177
1942,Rolling Rd & Scenic Rd,39.940904,-75.326639
1944,Springfield Mall Station,39.918144,-75.348838
27470,Easton Rd & Ruth Av,40.176212,-75.128069
21693,52nd St & Warren St,39.976214,-75.226733
21694,52nd St & Master St - FS,39.973986,-75.226337
21695,52nd St & Thompson St - FS,39.972638,-75.22607
21696,52nd St & Wyalusing Av -  FS,39.969281,-75.225323
21698,52nd St & Parrish St - FS,39.966406,-75.2248
21701,52nd St & Chestnut St,39.95862,-75.225165
21703,52nd St & Locust St - FS,39.95597,-75.225727
21705,52nd St & Pine St,39.953678,-75.226206
21707,52nd St & Cedar St,39.950617,-75.226853
21709,Whitby Av & 53rd St,39.946371,-75.228117
21711,54th St & Willows Av,39.944114,-75.228359
21714,54th St & Springfield Av,39.940724,-75.224295
21716,Greenway Av & 54th St - FS,39.937505,-75.220042
21718,Greenway Av & 52nd St,39.93925,-75.217593
21720,Greenway Av & 50th St,39.940915,-75.215203
21722,52nd St & Parkside Av,39.981216,-75.224037
21624,Godfrey Av & 2nd St ,40.045085,-75.123477
21532,30th St Station,39.95477,-75.183264
21627,40th St & Aspen St,39.966132,-75.20282
21629,Aspen St & 41st St,39.966078,-75.205383
21631,Aspen St & 42nd St - FS,39.965943,-75.207751
21633,Aspen St & 44th St,39.965682,-75.210889
21636,46th St & Haverford Av,39.962303,-75.213237
21642,60th St & Chestnut St,39.96035,-75.241033
13794,Township Line Rd & Burmont Rd,39.956758,-75.320865
13811,Township Line Rd & High School Rd,40.079649,-75.114918
21643,60th St & Arch St,39.963374,-75.240375
14938,Aspen St & 26th St,39.969087,-75.179742
23122,Bustleton Av & Murray St,40.086817,-75.03583
12058,Pulaski Av & 17th St,40.011092,-75.15584
23125,Haldeman Av & Bustleton Av - FS,40.093986,-75.030786
23127,Haldeman Av & Conwell Av,40.095674,-75.025345
22303,Conshohocken Av & E Cntry Club MBFS,40.004493,-75.202271
22304,Conshohocken Av & E Country Club,40.003458,-75.203169
22305,Conshohocken Av & E Cntry Club MBFS,40.0032,-75.204333
22306,Conshohocken Av & W Cntry Club MBNS,40.00298,-75.205788
22307,Conshohocken Av & W Country Club,40.002698,-75.207798
22308,Conshohocken Av & W Cntry Club MBFS,40.002433,-75.209665
22309,Cranston Rd & Conshohocken - FS,40.001828,-75.211309
22311,Ford St & Cranston Rd - FS,39.999798,-75.210091
22313,Ford St & Balwynne Rd ,40.000493,-75.212968
22315,Belmont Av & Sherwood Rd,40.001729,-75.220209
22317,Belmont Av & Parkside Av,39.99438,-75.218162
22319,Belmont Av & S Georges Hill Dr,39.986098,-75.215841
22321,Belmont Av & N Concourse Dr,39.980379,-75.214281
22324,34th St & Haverford Av,39.964121,-75.191724
22328,20th St & Race St,39.957515,-75.17239
22330,Brown St & Union St - MBNS,39.967281,-75.202704
22332,Brown St & 38th St,39.967702,-75.198398
22334,Mantua av & 36th St,39.967948,-75.195479
13106,Somerset St & Amber St,39.987355,-75.118962
22336,Bustleton Av & Van Kirk St,40.028159,-75.074513
22337,Bustleton Av & Benner St - MBFS,40.031555,-75.07283
22340,Devereux Av & Revere St ,40.029969,-75.067541
22342,Battersby St & Levick St ,40.030532,-75.061746
22344,Battersby St & Magee St ,40.033051,-75.05938
13021,Sedgley Av & 10th St,40.0016,-75.145655
1561,Main St & Egypt Rd,40.132577,-75.378133
1572,Norristown Transportation Center,40.113476,-75.344794
